Time,F-5 
6411.99913,-14.3739646
6414.72322,-14.2936202
6417.47506,-14.3079392
6420.17295,-14.4393046
6422.91312,-14.6581046
6425.67489,-14.2781077
6428.39998,-14.3878219
6431.11063,-14.0777284
6433.83035,-14.0244749
6436.55081,-14.444272
6439.29528,-14.5557451
6442.04398,-14.2407255
6444.7677,-14.2927886
6447.47661,-14.4866053
6450.19569,-14.1507813
6452.93391,-14.3391749
6455.65375,-14.5033093
6458.37423,-14.4050725
6461.13025,-14.3433059
6463.89021,-14.2604259
6466.62623,-14.2002522
6469.34251,-14.1971811
6472.08967,-14.1133957
6474.80695,-14.4246179
6477.56155,-14.364391
6480.31914,-14.2421382
6483.0354,-14.3550156
6485.75993,-14.3309768
6488.46952,-14.2597145
6491.20967,-14.6027137
6493.97064,-14.2111673
6496.68773,-14.3734624
6499.41963,-14.2778857
6502.16634,-14.4526557
6504.91687,-14.2627521
6507.65952,-14.4549373
6510.37661,-14.0084974
6513.11045,-14.5870521
6515.87029,-14.3574971
6518.59501,-14.3001573
6521.33984,-14.2945553
6524.06937,-14.3868531
6526.7924,-14.3822453
6529.55437,-14.4521526
6532.28758,-14.3168607
6535.04674,-14.4901477
6537.75839,-14.5898617
6540.47567,-14.3081745
6543.1852,-14.2107798
6545.93965,-14.1860048
6548.67175,-14.2281869
6551.43033,-14.1804343
6554.18474,-14.5162927
6556.91039,-14.3121231
6559.65186,-14.6449513
6562.40432,-14.7737616
6565.13091,-14.485538
6567.87869,-14.63364
6570.60361,-14.6257971
6573.33111,-14.2357851
6576.09287,-14.4966599
6578.82567,-14.3843958
6581.55558,-14.6085385
6584.31073,-14.2963313
6587.03869,-14.6733763
6589.75998,-14.6388004
6592.50875,-14.3619067
6595.26821,-14.8692518
6598.02105,-14.6921735
6600.72658,-14.5124335
6603.45398,-14.7208177
6606.20695,-14.7358971
6608.94041,-14.825688
6611.68119,-14.6563494
6614.42747,-14.8884549
6617.14237,-14.7091938
6619.87691,-14.5572718
6622.63005,-14.5412929
6625.37052,-14.5663533
6628.08204,-14.7584081
6630.83489,-14.2107349
6633.57166,-14.5733278
6636.32537,-14.6619404
6639.05315,-14.6410913
6641.78549,-14.5491328
6644.53821,-14.4745987
6647.26117,-14.468901
6649.98964,-14.500919
6652.73304,-14.5753348
6655.48319,-14.6827586
6658.22834,-14.7250378
6660.95918,-14.5658914
6663.67953,-14.804882
6666.39424,-14.5333255
6669.13082,-14.4470953
6671.88692,-14.7727844
6674.59026,-14.9641393
6677.33472,-14.407979
6680.08444,-14.6395327
6682.80603,-14.6538547
6685.53342,-14.6181903
6688.24633,-14.8815366
6690.96605,-14.4755396
6693.67476,-14.4958794
6696.38373,-14.3075338
6699.10493,-14.7465257
6701.85103,-14.4849135
6704.55975,-14.771667
6707.31072,-14.6627232
6710.04818,-14.8270568
6712.80277,-14.8002143
6715.51436,-14.6622493
6718.23832,-14.8133489
6720.95322,-14.5828917
6723.70544,-14.6066665
6726.42346,-14.9139509
6729.13344,-14.6722128
6731.84273,-14.6346582
6734.55793,-14.4801002
6737.29195,-14.7219499
6740.04217,-14.6807897
6742.77913,-14.7409184
6745.52941,-14.8949488
6748.26188,-14.5135257
6750.99677,-14.6302088
6753.74937,-14.6527821
6756.45852,-14.9269672
6759.18643,-14.5991268
6761.93357,-14.6672041
6764.63361,-14.8313756
6767.35956,-14.959963
6770.10866,-14.5872943
6772.85974,-14.6903844
6775.60147,-14.8702646
6778.32136,-14.850213
6781.0507,-14.6997639
6783.75943,-14.9952258
6786.47332,-14.7860882
6789.21367,-14.5007171
6791.95106,-14.9440686
6794.66686,-14.773918
6797.4072,-15.0488649
6800.14314,-14.8410718
6802.85111,-14.8223751
6805.59232,-14.8087328
6808.35511,-14.3987685
6811.07838,-14.906309
6813.80229,-14.9703801
6816.55188,-14.428134
6819.29615,-14.8477989
6822.04487,-14.8611959
6824.7682,-14.4182768
6827.49299,-14.6768226
6830.20845,-15.0083516
6832.93005,-14.9106897
6835.67643,-14.6869778
6838.40828,-14.5070499
6841.12675,-14.7022579
6843.85359,-14.7372683
6846.5758,-14.9535228
6849.34026,-14.7572889
6852.08423,-15.0718188
6854.82902,-14.5595093
6857.57579,-14.8021377
6860.30807,-15.0743313
6863.03347,-14.6926944
6865.7983,-14.8129542
6868.55415,-14.9630203
6871.27774,-14.7794027
6874.02764,-14.9603648
6876.75085,-14.8466335
6879.47013,-14.6899698
6882.21723,-14.2652984
6884.99319,-14.9366137
6887.76835,-15.0518116
6890.55387,-14.8748355
6893.34548,-15.1059229
6896.16417,-14.8757951
6898.95188,-14.9107299
6901.68628,-14.6337949
6904.45652,-14.8942023
6907.22379,-14.8154977
6909.97881,-14.6071588
6912.70252,-14.7477841
6915.42173,-14.7662663
6918.15145,-14.9842033
6920.88784,-14.9168271
6923.61357,-14.8962294
6926.37228,-14.5302874
6929.10012,-14.754213
6931.80889,-14.3891688
6934.56649,-14.3250434
6937.35996,-14.580898
6940.07662,-14.4023054
6942.81501,-14.4857255
6945.50766,-14.4624559
6948.22623,-14.4499698
6950.93678,-14.5456753
6953.64993,-14.6267662
6956.34546,-14.5475505
6959.03342,-14.4041887
6961.75314,-14.8073098
6964.46754,-14.1402483
6967.18326,-14.3780137
6969.86585,-14.6567749
6972.56312,-14.6413841
6975.24853,-14.9176448
6977.9224,-14.6347611
6980.63665,-14.87514
6983.31349,-14.4398689
6986.00078,-14.6225714
6988.68011,-14.7705938
6991.38346,-14.7955668
6994.06079,-14.7084455
6996.74832,-14.7068406
6999.44341,-14.6602785
7002.1358,-14.4376183
7004.81402,-14.6195427
7007.52124,-14.602464
7010.20676,-14.5479485
7012.88579,-14.5636072
7015.56295,-14.6430804
7018.26123,-14.6881994
7020.93681,-14.5280534
7023.63659,-14.4711983
7026.33107,-14.6419575
7029.06896,-14.9516871
7031.76986,-14.6860248
7034.46301,-14.4661199
7037.14998,-14.7195203
7039.85419,-14.5739133
7042.53097,-14.8019955
7045.21044,-14.8290269
7047.89884,-14.6796106
7050.58075,-14.8082543
7053.28377,-14.5536645
7055.96011,-14.8435396
7058.64554,-14.6613252
7061.35536,-14.4979272
7064.03569,-14.8696452
7066.72266,-14.8516819
7069.42951,-14.9666514
7072.13628,-14.9832554
7074.82162,-14.7974614
7077.49496,-15.052619
7080.17655,-14.8051094
7082.85308,-14.7829581
7085.6933,-14.9142875
7088.70882,-14.8608409
7091.45453,-14.8591114
7094.22007,-14.8186437
7097.06759,-14.6130335
7099.85137,-14.6649446
7102.64089,-14.9398344
7105.38579,-14.5398905
7108.16507,-14.7541515
7110.9471,-14.6886829
7114.03076,-14.7141881
7117.08012,-14.9290643
7120.2633,-14.7392824
7123.17454,-14.7367092
7126.12521,-14.9060916
7129.27203,-14.7753644
7132.15955,-14.4630417
7135.01295,-14.9309313
7137.84991,-14.8686142
7140.70894,-14.8653593
7143.54759,-14.7767625
7146.3648,-14.6824973
7149.19477,-14.813946
7152.04142,-14.7961502
7155.02951,-14.7416687
7157.9303,-15.0561598
7160.80246,-14.9078904
7163.62021,-15.0515804
7166.45655,-14.8317742
7169.28976,-14.816655
7172.12353,-14.6556498
7175.09881,-15.1454305
7178.12477,-14.9350916
7181.12094,-15.0629989
7183.95913,-14.479685
7186.21746,-15.0934644
7189.11483,-14.8296946
7192.01273,-14.739983
7194.88234,-15.1734906
7197.77021,-14.8174357
7200.60636,-14.5877936
7203.45889,-14.5682008
7206.28222,-14.9112564
7209.14219,-14.7238754
7212.00577,-14.9924446
7214.88559,-14.7520941
7217.76245,-14.7685501
7220.64956,-14.8537859
7223.45763,-14.8666842
7226.28909,-14.7673653
7229.13437,-14.8352727
7232.00276,-15.0935906
7235.01173,-15.1562064
7238.06394,-14.9445199
7240.9544,-15.1616657
7243.83574,-14.8025975
7246.72558,-15.0730811
7249.57742,-15.1288812
7252.45907,-15.1373966
7255.33478,-14.9827211
7258.22237,-15.2898694
7261.11846,-15.1123276
7263.97923,-15.2671501
7266.85638,-14.8638888
7269.71547,-14.8840098
7272.59056,-14.9976891
7275.65856,-14.6265356
7278.59268,-15.1484002
7281.48077,-15.0515292
7284.35587,-15.0214428
7287.63293,-15.1179165
7290.64352,-14.816818
7293.48793,-14.7494388
7296.34245,-15.2055667
7299.44247,-14.9766671
7302.5193,-14.9372666
7305.36145,-15.3564227
7308.22804,-15.1231507
7311.06828,-14.8144348
7313.91809,-15.1218771
7316.74381,-15.0673983
7319.5809,-14.9445317
7322.43661,-15.2582699
7325.44951,-15.1161689
7328.34716,-15.0198652
7331.20757,-14.8335054
7334.07703,-15.2096621
7336.93738,-15.0943568
7339.74084,-14.9153664
7342.59767,-14.7771738
7345.92901,-14.8312216
7349.24508,-15.201303
7352.10729,-15.3086128
7354.94432,-15.1655575
7357.80459,-14.8624011
7360.65912,-15.1987693
7363.52961,-15.1458137
7366.41404,-15.0316959
7369.26445,-15.1910267
7372.16785,-15.1631885
7375.05658,-15.1632271
7377.97934,-14.9508985
7380.87537,-14.9216771
7383.76795,-15.1336833
7386.63297,-14.9515727
7389.47081,-15.3448393
7392.32396,-15.0842435
7395.21212,-15.0729233
7398.1156,-14.9042437
7400.99587,-15.2178165
7403.87394,-15.0419696
7406.74609,-15.0083273
7409.61426,-15.0390207
7412.49795,-15.1996995
7415.3446,-14.9391989
7418.17432,-15.0679141
7421.01435,-15.0403299
7423.84985,-15.1471635
7426.69528,-15.0758969
7429.57098,-15.2039765
7432.45546,-14.7881174
7435.3161,-15.1230428
7438.18496,-15.1026904
7441.1099,-14.7467767
7443.98705,-15.1301756
7446.81814,-15.0826784
7449.64248,-15.2294705
7452.50294,-14.9690072
7455.33724,-14.9461435
7458.23356,-15.2094259
7461.07146,-15.0933656
7464.00148,-15.0924697
7467.21419,-14.935096
7470.15059,-15.0505535
7473.02243,-15.4347401
7475.9787,-15.1771191
7478.91574,-15.332543
7481.80119,-15.3485907
7484.74643,-14.9226506
7487.68375,-15.018689
7490.54384,-15.1884745
7493.41588,-15.3715049
7496.29808,-14.9818929
7499.13047,-15.0551394
7501.9625,-15.3778706
7504.80747,-15.1857769
7507.77442,-14.9267025
7510.71327,-15.4038104
7513.5941,-15.3416171
7516.42181,-14.931481
7519.27046,-15.4432214
7522.11461,-15.4567706
7524.9937,-15.1316902
7527.84286,-14.9316593
7530.71782,-15.0652266
7533.61578,-15.2274809
7536.48487,-15.1413898
7539.38581,-15.2657306
7542.27754,-15.1723102
7545.17027,-14.9498365
7548.01572,-15.2458055
7550.8655,-15.3266023
7553.76116,-15.1003043
7556.63773,-15.3508856
7559.49613,-15.1145918
7562.43588,-15.240383
7565.3469,-15.1609177
7568.22133,-15.3409511
7571.05936,-15.4280297
7573.91032,-15.2698589
7576.93085,-15.498743
7579.8105,-15.3375606
7582.6829,-15.2599355
7585.5265,-15.2097479
7588.37014,-15.298917
7591.20355,-15.0656706
7594.2527,-15.1532273
7596.37818,-15.1351866
7599.23193,-15.4452988
7602.12852,-15.3770074
7605.03943,-15.3625459
7607.95234,-15.0471143
7610.9115,-15.5945473
7613.80187,-15.4600237
7616.66746,-15.280871
7619.523,-14.8517973
7622.40789,-15.1684118
7625.30854,-15.3220546
7628.13327,-15.174165
7630.96353,-15.1716883
7633.82631,-15.1201729
7636.64441,-15.2429522
7639.48376,-15.2359206
7642.29463,-15.0875775
7645.14367,-15.210635
7647.96818,-14.7772329
7650.7999,-15.2328958
7653.63324,-15.4307593
7656.50539,-14.9512584
7659.36204,-15.2162616
7662.22076,-15.5428122
7665.09634,-14.9976249
7667.97118,-15.2679069
7670.80133,-15.2560971
7673.6403,-14.9666012
7676.48307,-15.2306097
7679.31797,-15.2067629
7682.1625,-15.3433866
